1966	QT__QTC	JJP
.	RD__PUNC	BLK
ತಮಿಳುನಾಡು	N__NNP	NP
ನಗರ	N__NN	NP
ತೆರಿಗೆ	N__NNV	NP
ಕಾಯಿದೆಯನ್ನು	N__NN	NP
ಮೊದಲು	N__NST	NP
1.7.1963	N__NNP	NP
ರಂದು	PSP	NP
ಚೆನ್ನೈ	N__NNP	NP
ನಗರದಲ್ಲಿ	N__NN	NP
ಜಾರಿಗೊಳಿಸಲು	V__VM__VF	VGF
ಆಯಿತು	V__VAUX	VGF
.	RD__PUNC	BLK
ಈ	DM__DMD	NP
ಕಾಯಿದೆಯ	N__NN	NP
ಅಡಿಯಲ್ಲಿ	RP__RPD	NP
ಎಲ್ಲಾ	JJ	NP
ನಗರ	N__NN	NP
ಭೂಮಿಯ	N__NN	NP
ಮಾರುಕಟ್ಟೆ	JJ	NP
ಮೌಲ್ಯದ	N__NN	NP
ಶೇಕಡಾ	N__NN	NP
0.4	QT__QTC	NP
ಪ್ರತಿಶತವನ್ನು	N__NN	NP
ನಗರ	N__NN	NP
ಭೂಮಿ	N__NN	NP
ಎಂದು	CC__CCS	CCP
ವಿಧಿಸಲು	V__VM__VF	VGF
ಆಗಿದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ಈ	DM__DMD	NP
ಕಾಯಿದೆಯನ್ನು	N__NN	NP
ತಿರುಚಿರಾಪಳ್ಳಿ	N__NNP	NP
,	RD__PUNC	NP
ಮಧುರೈ	N__NNP	NP
,	RD__PUNC	NP
ಸೇಲಂ	N__NNP	NP
(	RD__SYM	CCP
ಮತ್ತು	CC__CCD	CCP
)	RD__SYM	CCP
ಕೊಯಮತ್ತೂರು	N__NNP	NP
ನಗರಗಳಲ್ಲಿ	N__NN	NP
1.7.1971	N__NNP	NP
ರಿಂದ	PSP	NP
ವಿಸ್ತರಿಸಲು	V__VM__VF	VGF
ಆಯಿತು	V__VAUX	VGF
.	RD__PUNC	BLK
ಚೆನ್ನೈ	N__NNP	NP
ನಗರ	N__NN	NP
ಮಿತಿಯಿಂದ	N__NN	NP
16	QT__QTC	NP
ಕಿ.ಮೀ.	RP__CL	NP
ವ್ಯಾಪ್ತಿಯ	N__NN	NP
ಉಪನಗರ	N__NN	NP
ಪ್ರದೇಶಕ್ಕೆ	N__NN	NP
1.7.1975	N__NNP	NP
ರಿಂದ	PSP	NP
ಈ	DM__DMD	NP
ಕಾಯಿದೆಯು	N__NN	NP
ತಿದ್ದುಪಡಿಯ	N__NN	NP
ಮೂಲಕ	RP__RPD	NP
ವಿಸ್ತರಿಸಲು	V__VM__VF	VGF
ಆಗಿದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ಈ	DM__DMD	NP
ಕಾಯಿದೆಯನ್ನು	N__NN	NP
ನಂತರ	N__NST	NP
1.7.1981	N__NNP	NP
ರಿಂದ	PSP	NP
ತಿರುನಲ್ವೇಲಿ	N__NNP	NP
ನಿಗಮ	JJ	NP
ಪ್ರದೇಶಕ್ಕೆ	N__NN	NP
ಮತ್ತು	CC__CCD	CCP
1.7.1991	N__NNP	NP
ರಿಂದ	PSP	NP
23	QT__QTC	NP
ಪುರಸಭೆಗಳಿಗೆ	N__NN	NP
ವಿಸ್ತರಿಸಲು	V__VM__VF	VGF
ಆಗಿದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ನಗರ	N__NN	NP
ಭೂ	JJ	NP
ಕಾಯಿದೆಗೆ	N__NN	NP
ಒಳಪಟ್ಟು	V__VM__VNF	VGNF
ಇರುವ	V__VAUX	VGNF
ಎಲ್ಲಾ	JJ	NP
ಪ್ರದೇಶಗಳು	N__NN	NP
1.7.1981	N__NNP	NP
ರಂತೆ	PSP	NP
ಮಾರುಕಟ್ಟೆ	JJ	NP
ಮೌಲ್ಯವನ್ನು	N__NN	NP
ಆಧರಿಸಿ	V__VM__VNF	VGNF
1.7.1991	N__NNP	NP
ರಿಂದ	PSP	NP
ಮೊದಲ	JJ	NP
ತೆರಿಗೆ	N__NNV	NP
ವಿಧಿಸಲು	V__VM__VF	VGF
ಆಗುತ್ತದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ಈ	DM__DMD	NP
ಕಾಯಿದೆಯ	N__NN	NP
ವಿಭಾಗ	N__NN	NP
29ರ	N__NN	NP
ಅಡಿಯಲ್ಲಿ	RP__RPD	NP
ಕೇಂದ್ರ	N__NN	NP
ಮತ್ತು	CC__CCD	CCP
ರಾಜ್ಯ	JJ	NP
ಸರ್ಕಾರದ	N__NN	NP
ಭೂಮಿಗಳು	N__NN	NP
,	RD__PUNC	NP
ಸ್ಥಳೀಯ	JJ	NP
ಸಂಸ್ಥೆಗಳಿಗೆ	N__NN	NP
ಸೇರಿದ	V__VM__VNG	VGNN
ಜಮೀನುಗಳು	N__NN	NP
,	RD__PUNC	NP
ಸಾರ್ವಜನಿಕ	JJ	NP
ರಸ್ತೆಗಳಿಗಾಗಿ	N__NN	NP
ಬಳಸುವ	V__VM__VNG	VGNN
ಜಮೀನುಗಳು	N__NN	NP
,	RD__PUNC	NP
ಸಾರ್ವಜನಿಕ	JJ	NP
ಗ್ರಂಥಾಲಯಗಳು	N__NN	NP
,	RD__PUNC	NP
ರಾಜ್ಯ	JJ	JJP
ಸರ್ಕಾರಿ	JJ	NP
ಅನುದಾನಿತ	N__NN	NP
ಆಸ್ಪತ್ರೆಯ	N__NN	NP
ಜಮೀನುಗಳು	N__NN	NP
,	RD__PUNC	NP
ಸಾರ್ವಜನಿಕ	JJ	NP
ಉದ್ಯಾನವನಗಳು	N__NN	NP
ಮತ್ತು	CC__CCD	CCP
ವಸ್ತು	JJ	NP
ಸಂಗ್ರಹಾಲಯಗಳ	N__NN	NP
ಭೂಮಿಗಳು	N__NN	NP
,	RD__PUNC	NP
ಸ್ಮಶಾನಗಳು	N__NN	NP
,	RD__PUNC	NP
ನಿರ್ಗತಿಕ	N__NN	NP
ಮತ್ತು	CC__CCD	CCP
ಅನಾಥಾಶ್ರಮಗಳನ್ನು	N__NN	NP
ಹೊಂದಿರುವ	V__VM__VNG	VGNN
ಭೂಮಿಯನ್ನು	N__NN	NP
ನಗರ	JJ	NP
ಭೂಮಿಯಿಂದ	N__NN	NP
ಹೊರಗಿಡಲು	V__VM__VF	VGF
ಆಗಿದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ಸಾರ್ವಜನಿಕ	JJ	NP
ಪೂಜೆಗೆ	N__NN	NP
ಬಳಸುವ	V__VM__VNG	VGNN
ಭೂಮಿಗಳು	N__NN	NP
,	RD__PUNC	NP
ಕೊಳೆಗೇರಿ	N__NN	NP
ಎಂದು	CC__CCS	CCP
ಘೋಷಿಸಲಾದ	V__VM__VNG	VGNN
ಭೂಮಿಗಳು	N__NN	NP
ಮತ್ತು	CC__CCD	CCP
ತಮಿಳುನಾಡು	N__NNP	NP
ಸರ್ಕಾರದಿಂದ	N__NN	NP
ಮಾನ್ಯತೆ	N__NN	NP
ಪಡೆದ	V__VM__VNG	VGNN
ಶಾಲೆಗಳು	N__NN	NP
,	RD__PUNC	NP
ಕಾಲೇಜುಗಳು	N__NN	NP
ಮತ್ತು	CC__CCD	CCP
ವಿಶ್ವವಿದ್ಯಾಲಯಗಳ	N__NN	NP
ಜಮೀನುಗಳು	N__NN	NP
ಸಹ	RP__RPD	NP
ತೆರಿಗೆಯಿಂದ	N__NNV	NP
ವಿನಾಯಿತಿ	N__NN	NP
ಪಡೆದಿವೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ಟ್ರಸ್ಟ್	N__NN	NP
ಗಳು	PSP	NP
,	RD__PUNC	NP
ಧಾರ್ಮಿಕ	JJ	JJP
ಮತ್ತು	CC__CCD	CCP
ಇತರ	JJ	NP
ಸಂಸ್ಥೆಗಳು	N__NN	NP
,	RD__PUNC	NP
ತಮ್ಮ	PR__PRF	NP
ಭೂಮಿಗೆ	N__NN	NP
'	RD__PUNC	NP
ಹೆಚ್ಚಿನ	JJ	NP
ನಗರ	N__NN	NP
ತೆರಿಗೆಗಳನ್ನು	N__NNV	NP
ಪಾವತಿಸಲು	V__VM__VINF	VGINF
ತೊಂದರೆ	N__NN	NP
'	RD__PUNC	NP
ಇದ್ದಲ್ಲಿ	V__VM__VNG	VGNN
ಸರಕಾರಕ್ಕೆ	N__NN	NP
ಸಲ್ಲಿಸುವ	V__VM__VNG	VGNN
ಮನವಿಯನ್ನು	N__NN	NP
ಪರಿಗಣಿಸಿ	V__VM__VNF	VGNF
ಸರಕಾರ	N__NN	NP
ಸೂಕ್ತ	JJ	NP
ಪ್ರಕರಣಗಳಲ್ಲಿ	N__NN	NP
,	RD__PUNC	NP
ವಿಭಾಗ	N__NN	NP
27	QT__QTC	NP
(	RD__SYM	NP
1	QT__QTC	NP
)	RD__SYM	NP
ರ	PSP	NP
ಅಡಿಯಲ್ಲಿ	RP__RPD	NP
ಅರ್ಹತೆಯ	N__NN	NP
ಆಧಾರದ	N__NN	NP
ಮೇಲೆ	RP__RPD	NP
ತೆರಿಗೆ	N__NNV	NP
ಒದಗಿಸುತ್ತಿದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ಅಲ್ಲದೆ	CC__CCS	CCP
,	RD__PUNC	CCP
ಖಾಸಗಿ	JJ	NP
ವಸತಿ	N__NN	NP
ಮನೆಗಳನ್ನು	N__NN	NP
ಹೊಂದಿರುವ	V__VM__VNG	VGNN
ಭೂಮಿಗಳು	N__NN	NP
,	RD__PUNC	NP
ಸಂಗೀತ	JJ	NP
ಸಭಾಂಗಣಗಳು	N__NN	NP
,	RD__PUNC	NP
ಮನರಂಜನಾ	JJ	NP
ಕೇಂದ್ರಗಳು	N__NN	NP
ಮತ್ತು	CC__CCD	CCP
ಚಲನಚಿತ್ರ	N__NN	NP
ಶೂಟಿಂಗ್	N__NN	NP
ಸ್ಥಳಗಳಿಗೆ	N__NN	NP
ಶೇಕಡಾ	N__NN	NP
50	QT__QTC	NP
ರಷ್ಟು	PSP	NP
ತೆರಿಗೆ	N__NNV	NP
ವಿನಾಯಿತಿಯನ್ನೂ	N__NN	NP
ನೀಡಲು	V__VM__VF	VGF
ಆಗಿದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ಸಣ್ಣ	JJ	NP
ವ್ಯಾಪಾರ	N__NN	NP
ಪ್ರಮಾಣ	JJ	NP
ಪತ್ರವನ್ನು	N__NN	NP
ಸ್ವಾಧೀನ	N__NN	NP
ಮಾಡಿಕೊಂಡ	V__VM__VNG	VGNN
ಭೂ	JJ	NP
ಮಾಲೀಕರಿಗೆ	N__NN	NP
ಅವರು	PR__PRP	NP
ನಡೆಸುವ	V__VM__VNG	VGNN
ಕಾರ್ಖಾನೆಗಳಿಗೆ	N__NN	NP
25	QT__QTC	JJP
%	RD__SYM	JJP
ತೆರಿಗೆ	N__NNV	NP
ರಿಯಾಯಿತಿಯನ್ನು	N__NN	NP
ನೀಡಲು	V__VM__VF	VGF
ಆಗುತ್ತದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ಚಿತ್ರಮಂದಿರ	N__NN	NP
ಮತ್ತು	CC__CCD	CCP
ದೊಡ್ಡ	JJ	NP
ಕಾರ್ಖಾನೆಗಳಿಗೆ	N__NN	NP
10	QT__QTC	NP
ರಷ್ಟು	PSP	NP
ತೆರಿಗೆ	N__NNV	NP
ರಿಯಾಯಿತಿಯನ್ನು	N__NN	NP
ನೀಡಲು	V__VM__VF	VGF
ಆಗುತ್ತದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ತಮಿಳುನಾಡು	N__NNP	NP
ನಗರ	N__NN	NP
ತೆರಿಗೆಯ	N__NNV	NP
ತಿದ್ದುಪಡಿ	N__NN	NP
ಕಾಯಿದೆ	N__NN	NP
1991ರ	N__NN	NP
ಅಡಿಯಲ್ಲಿ	RP__RPD	NP
,	RD__PUNC	NP
28.2.2010	N__NNP	NP
ರವರೆಗೆ	PSP	NP
1,85,881	QT__QTC	NP
ಪ್ರಕರಣಗಳಲ್ಲಿ	N__NN	NP
ರೂ.	N__NN	NP
40.19	QT__QTC	NP
ಕೋಟಿ	QT__QTC	NP
ನಗರ	N__NN	NP
ಭೂ	JJ	NP
ತೆರಿಗೆ	N__NNV	NP
ಆಗಿ	RP__RPD	NP
ವಿಧಿಸಲು	V__VM__VF	VGF
ಆಗಿದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ವಿವಿಧ	JJ	NP
ವರ್ಗಗಳ	N__NN	NP
ಅಡಿಯಲ್ಲಿ	RP__RPD	NP
ವಿನಾಯಿತಿ	N__NN	NP
ಒಳಗೊಂಡು	V__VM__VNG	VGNN
ಇರುವ	V__VAUX	VGNN
ಮೊತ್ತವನ್ನು	N__NN	NP
ಹೊರತುಪಡಿಸಿ	RP__NEG	NEGP
ಮತ್ತು	CC__CCS	CCP
ಪರಿಷ್ಕೃತ	JJ	NP
ಆದೇಶಗಳನ್ನು	N__NN	NP
ಅಂಗೀಕರಿಸಿದ	V__VM__VNG	VGNN
ಆಧಾರದ	N__NN	NP
ಮೇಲೆ	RP__RPD	NP
ಕಡಿಮೆ	RB	RBP
ಆದ	V__VM__VNG	VGNN
ಬೇಡಿಕೆ	N__NNV	NP
ಹೋಗಲು	V__VM__VINF	VGINF
ಪ್ರಸಕ್ತ	JJ	NP
ವರ್ಷದಲ್ಲಿ	N__NN	NP
ಮಾರ್ಚ್	N__NNP	NP
2	QT__QTC	NP
ರಂದು	PSP	NP
ತೆರಿಗೆ	N__NNV	NP
ಮೊತ್ತ	N__NN	NP
19.00	QT__QTC	NP
ಕೋಟಿಗಳಿಗೆ	N__NN	NP
ತಲುಪಿದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ಏಪ್ರಿಲ್	N__NNP	NP
2009ರಿಂದ	N__NN	NP
ಫೆಬ್ರವರಿ	N__NNP	NP
2010ರ	N__NN	NP
ವರೆಗೆ	PSP	NP
ರೂ.	N__NN	NP
9.55	QT__QTC	NP
ಕೋಟಿ	QT__QTC	NP
(	RD__SYM	NP
ಬಾಕಿ	N__NN	NP
ಮತ್ತು	CC__CCD	CCP
ಪ್ರಸ್ತುತ	JJ	JJP
)	RD__SYM	JJP
ನಗರ	N__NN	NP
ಭೂ	JJ	NP
ತೆರಿಗೆ	N__NNV	NP
ಸಂಗ್ರಹಿಸಲು	V__VM__VF	VGF
ಆಗಿದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
1.3.2010	N__NNP	NP
ರಂದು	PSP	NP
ಬಾಕಿ	N__NN	NP
ಇರುವ	V__VM__VNG	VGNN
ಮೊತ್ತ	N__NN	NP
95.12	QT__QTC	NP
ಕೋಟಿ	QT__QTC	NP
ರೂ.	RP__CL	NP
.	RD__PUNC	BLK
ಕಂದಾಯ	JJ	NP
ಮತ್ತು	CC__CCD	CCP
ವಸತಿ	JJ	NP
ಖಾತೆ	N__NN	NP
ಸಚಿವರು	N__NN	NP
.	RD__PUNC	BLK
ಶಾಲಾ	JJ	NP
ಶಿಕ್ಷಣ	N__NN	NP
ಇಲಾಖೆ	N__NN	NP
.	RD__PUNC	BLK
ನೀತಿ	N__NN	NP
.	RD__PUNC	BLK
ನಮ್ಮ	PR__PRP	NP
ಮಾನ್ಯ	JJ	NP
ಮುಖ್ಯ	JJ	NP
ಮಂತ್ರಿಗಳ	N__NN	NP
ನೇತೃತ್ವದಲ್ಲಿ	N__NN	NP
,	RD__PUNC	NP
ತಮಿಳುನಾಡು	N__NNP	NP
ಶಾಲಾ	JJ	NP
ಶಿಕ್ಷಣ	N__NN	NP
ಅಭಿವೃದ್ಧಿಯಲ್ಲಿ	N__NN	NP
ಭಾರತದ	N__NNP	NP
ಪ್ರಮುಖ	JJ	NP
ರಾಜ್ಯ	N__NN	NP
ಆಗಿದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ಶಾಲಾ	JJ	NP
ಶಿಕ್ಷಣ	N__NN	NP
ಇಲಾಖೆಯು	N__NN	NP
ಈ	DM__DMD	NP
ಕೆಳಗೆ	N__NST	NP
ತಿಳಿಸಿದ	V__VM__VNG	VGNN
ನೀತಿಗಳನ್ನು	N__NN	NP
ರೂಪಿಸಿ	V__VM__VNF	VGNF
ಅನುಷ್ಠಾನ	N__NN	NP
ಮಾಡಲು	V__VM__VF	VGF
ಆಗಿದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ಎಲ್ಲರಿಗೂ	N_NN	NP
ಗುಣಮಟ್ಟದ	N__NN	NP
ಶಿಕ್ಷಣ	N__NN	NP
ನೀಡುವುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ಎಲ್ಲಾ	JJ	NP
ಶಾಲಾ	JJ	NP
ವಯಸ್ಸಿನ	N__NN	NP
ಮಕ್ಕಳನ್ನು	N__NN	NP
ಶಾಲೆಗಳಿಗೆ	N__NN	NP
ದಾಖಲು	N__NN	NP
ಮಾಡುವುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ಶಾಲೆಗಳಲ್ಲಿ	N__NN	NP
ದಾಖಲಾದ	V__VM__VNG	VGNN
ಎಲ್ಲಾ	JJ	NP
ಮಕ್ಕಳು	N__NN	NP
8ನೇ	QT__QTO	NP
ತರಗತಿ	N__NN	NP
ಮುಗಿಯುವ	V__VM__VNG	VGNN
ವರೆಗೂ	RP__RPD	VGNN
ಓದುವುದನ್ನು	V__VM__VNG	VGNN
ಮುಂದುವರಿಸುವಂತೆ	V__VM__VNF	VGNF
ಮಾಡುವುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ವಿರಾಮ	N__NN	NP
ಎಂಬ	CC__CCS	CCP
ಸ್ಥಿತಿ	N__NN	NP
ಇಲ್ಲದೆ	V__VM__VNF	VGNF
ಮಾಡುವುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ಎಲ್ಲರಿಗೂ	N__NN	NP
ಮಾಧ್ಯಮಿಕ	JJ	NP
ಶಿಕ್ಷಣದ	N__NN	NP
ಗುರಿಯನ್ನು	N__NN	NP
ಸಾಧಿಸಲು	V__VM__VINF	VGINF
ಪ್ರಾಥಮಿಕ	JJ	NP
ಶಿಕ್ಷಣವನ್ನು	N__NN	NP
ಹೊಂದಿರುವ	V__VM__VNG	VGNN
ಎಲ್ಲಾ	JJ	NP
ಶಾಲಾ	JJ	NP
ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ	N__NN	NP
ಮಾಧ್ಯಮಿಕ	JJ	JJP
ಮತ್ತು	CC__CCD	CCP
ತೃತೀಯ	JJ	NP
ಶಿಕ್ಷಣವನ್ನು	N__NN	NP
ಪಡೆಯಲು	V__VM__VINF	VGINF
ದಾರಿ	N__NN	NP
ಮಾಡಿ	V__VM__VF	VGF
ಕೊಡಲು	V__VAUX	VGF
ಆಗುತ್ತಿದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ಪ್ರೌಢ	JJ	JJP
ಮತ್ತು	CC__CCD	CCP
ಉನ್ನತ	JJ	NP
ಪ್ರೌಢ	JJ	NP
ಶಾಲೆಗಳಲ್ಲಿ	N__NN	NP
ಅಧ್ಯಯನ	N__NN	NP
ಮಾಡುತ್ತ	V__VM__VNF	VGNF
ಇರುವ	V__VAUX	VGNF
ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ	N__NN	NP
ತಮ್ಮ	PR__PRF	NP
ಶಿಕ್ಷಣವನ್ನು	N__NN	NP
ನಿಗದಿತ	JJ	NP
ಸಮಯದ	N__NN	NP
ಒಳಗೆ	N__NST	NP
ಪೂರ್ಣ	RB	RBP
ಮಾಡಲು	V__VM__VINF	VGINF
ಸಹಾಯ	N__NN	NP
ಮಾಡುವುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ತರಬೇತಿಯ	N__NN	NP
ಮೂಲಕ	RP__RPD	NP
ಶಿಕ್ಷಕರಿಗೆ	N__NN	NP
ಸೃಜನಶೀಲತೆ	N__NN	NP
,	RD__PUNC	NP
ಭಾಗವಹಿಸುವಿಕೆ	N__NNV	NP
ಮತ್ತು	CC__CCS	CCP
ತಂತ್ರಜ್ಞಾನದ	N__NN	NP
ಕೌಶಲ್ಯಗಳನ್ನು	N__NN	NP
ಅಭಿವೃದ್ಧಿಪಡಿಸಿ	V__VM__VNF	VGNF
ಗುಣಮಟ್ಟದ	N__NN	NP
ಪ್ರಾಥಮಿಕ	JJ	NP
ಶಿಕ್ಷಣವನ್ನು	N__NN	NP
ಒದಗಿಸುವುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ಸಂಪೂರ್ಣ	JJ	JJP
ಸಾಕ್ಷರತಾ	JJ	NP
ಯೋಜನೆಯನ್ನು	N__NN	NP
ಸಾಧಿಸುವುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ಶಿಕ್ಷಕರ	N__NN	NP
ಬೋಧನಾ	JJ	NP
ಸಾಮರ್ಥ್ಯವನ್ನು	N__NN	NP
ಸುಧಾರಿಸಲು	V__VM__VINF	VGINF
ಕ್ರಮಗಳನ್ನು	N__NN	NP
ಕೈಗೊಳ್ಳುವುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ಸಾಕ್ಷರತೆಯಲ್ಲಿ	N__NN	NP
ಇರುವ	V__VM__VNG	VGNN
ಲಿಂಗ	JJ	NP
ತಾರತಮ್ಯವನ್ನು	N__NN	NP
ಕಡಿಮೆ	RB	RBP
ಮಾಡುವ	V__VM__VNG	VGNN
ಉದ್ದೇಶದಿಂದ	N__NN	NP
ಮಹಿಳೆಯರಿಗಾಗಿ	N__NN	NP
ವಿಶೇಷ	JJ	NP
ಸಾಕ್ಷರತಾ	JJ	NP
ಕಾರ್ಯಕ್ರಮವನ್ನು	N__NN	NP
ಅನುಷ್ಠಾನ	N__NN	NP
ಮಾಡುವುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ಶಾಲೆಗಳಲ್ಲಿ	N__NN	NP
ಮೂಲಭೂತ	JJ	NP
ಸೌಕರ್ಯಗಳನ್ನು	N__NN	NP
ಸುಧಾರಿಸುವುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ಪಠ್ಯ	JJ	NP
ಕ್ರಮದ	N__NN	NP
ಗುಣಮಟ್ಟವನ್ನು	N__NN	NP
ಸುಧಾರಿಸುವುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ಶಾಲೆಗಳಲ್ಲಿ	N__NN	NP
ಆರೋಗ್ಯ	JJ	NP
ಶಿಕ್ಷಣವನ್ನು	N__NN	NP
ಪ್ರೋತ್ಸಾಹಿಸುವುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ಎಲ್ಲಾ	JJ	NP
ಶಾಲಾ	JJ	NP
ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ	N__NN	NP
ಕಂಪ್ಯೂಟರ್	JJ	NP
ಶಿಕ್ಷಣವನ್ನು	N__NN	NP
ಒದಗಿಸುವುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ಎಲ್ಲರಿಗೂ	N__NN	NP
ಏಕರೂಪ	JJ	NP
ಶಿಕ್ಷಣವನ್ನು	N__NN	NP
ಒದಗಿಸುವುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ಈ	DM__DMD	NP
ನೀತಿಗಳ	N__NN	NP
ಆಧಾರದ	N__NN	NP
ಮೇಲೆ	RP__RPD	NP
ಶಾಲಾ	JJ	NP
ಶಿಕ್ಷಣ	JJ	NP
ಇಲಾಖೆಯ	N__NN	NP
ಅಡಿಯಲ್ಲಿ	RP__RPD	NP
ನಿರ್ದೇಶನಾಲಯಗಳ	N__NN	NP
ಚಟುವಟಿಕೆಗಳು	N__NN	NP
,	RD__PUNC	NP
ಅವುಗಳ	PR__PRP	NP
ನೀತಿಗಳು	N__NN	NP
ಮತ್ತು	CC__CCD	CCP
ಯೋಜನೆಗಳನ್ನು	N__NN	NP
ಆಧರಿಸಿವೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ಈ	DM__DMD	NP
ದೂರ	JJ	NP
ದೃಷ್ಟಿಯ	N__NN	NP
ನೀತಿಯನ್ನು	N__NN	NP
ಜಾರಿಗೊಳಿಸುವಲ್ಲಿ	V__VM__VNF	VGNF
ಪ್ರಾಥಮಿಕ	JJ	NP
ಶಿಕ್ಷಣ	N__NN	NP
ನಿರ್ದೇಶನಾಲಯವು	N__NN	NP
ಪ್ರಮುಖ	JJ	NP
ಪಾತ್ರ	N__NN	NP
ವಹಿಸುತ್ತದೆ	V__VM__VF	VGF
ಮತ್ತು	CC__CCS	CCP
ಎಲ್ಲರಿಗೂ	N__NN	NP
ಶಿಕ್ಷಣಕ್ಕೆ	N__NN	NP
ಆಗಿ	RP__RPD	NP
ರಾಜ್ಯ	JJ	NP
ಯೋಜನಾ	JJ	NP
ನಿರ್ದೇಶನಾಲಯ	N__NN	NP
,	RD__PUNC	NP
ಶಾಲಾ	JJ	NP
ಶಿಕ್ಷಣ	JJ	NP
ನಿರ್ದೇಶನಾಲಯ	N__NN	NP
,	RD__PUNC	NP
ಮೆಟ್ರಿಕ್ಯುಲೇಷನ್	N__NN	NP
ಶಾಲಾ	JJ	NP
ನಿರ್ದೇಶನಾಲಯ	N__NN	NP
,	RD__PUNC	NP
ಶಾಲೆ	N__NN	NP
ರಹಿತ	RP__NEG	NEGP
ಮತ್ತು	CC__CCD	CCP
ವಯಸ್ಕರ	JJ	NP
ಶಿಕ್ಷಣ	N__NN	NP
ನಿರ್ದೇಶನಾಲಯ	N__NN	NP
ಮತ್ತು	CC__CCD	CCP
ಅವರಿಗೆ	DM__DMR	NP
ಬೆಂಬಲವಾಗಿ	N__NN	NP
ಕಾರ್ಯ	N__NN	NP
ನಿರ್ವಹಿಸುವ	V__VM__VNG	VGNN
ರಾಜ್ಯ	JJ	NP
ಪರೀಕ್ಷೆ	N__NN	NP
ನಿರ್ದೇಶನಾಲಯ	N__NN	NP
,	RD__PUNC	NP
ಶಿಕ್ಷಕರ	N__NN	NP
ಶಿಕ್ಷಣ	N__NN	NP
,	RD__PUNC	NP
ಸಂಶೋಧನೆ	JJ	JJP
ಮತ್ತು	CC__CCD	CCP
ತರಬೇತಿ	JJ	NP
ನಿರ್ದೇಶನಾಲಯ	N__NN	NP
,	RD__PUNC	NP
ಶಿಕ್ಷಕರ	N__NN	NP
ಆಯ್ಕೆ	JJ	NP
ಮಂಡಳಿ	N__NN	NP
,	RD__PUNC	NP
ತಮಿಳುನಾಡು	N__NNP	NP
ಪಠ್ಯ	N__NNP	NP
ಪುಸ್ತಕ	N__NNP	NP
ಸಂಸ್ಥೆ	N__NNP	NP
ಮತ್ತು	CC__CCD	CCP
ಸಾರ್ವಜನಿಕ	JJ	NP
ಗ್ರಂಥಾಲಯ	N__NN	NP
ನಿರ್ದೇಶನಾಲಯವು	N__NN	NP
ತಮಿಳುನಾಡನ್ನು	N__NNP	NP
ಶಿಕ್ಷಣದಲ್ಲಿ	N__NN	NP
ಉನ್ನತ	JJ	NP
ಮಟ್ಟಕ್ಕೆ	N__NN	NP
ಏರಿಸಲು	V__VM__VINF	VGINF
ಶ್ರಮಿಸುತ್ತಿದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ನಿಧಿಗಳ	N__NN	NP
ಹಂಚಿಕೆ	N__NNV	NP
.	RD__PUNC	BLK
ಅನುದಾನ	N__NN	NP
ಕೋರಿಕೆ	N__NNV	NP
ಸಂಖ್ಯೆ	N__NN	NP
43	QT__QTC	NP
.	RD__PUNC	BLK
ಶಾಲಾ	JJ	NP
ಶಿಕ್ಷಣದ	N__NN	NP
ಮುಖ್ಯಸ್ಥರ	N__NN	NP
ಅಡಿಯಲ್ಲಿ	RP__RPD	NP
2010	QT__QTC	NP
-	RD__SYM	NP
2011ನೇ	QT__QTO	NP
ಸಾಲಿನ	N__NN	NP
